"Country","Region","Subregion","Indicator","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Andorra","Europe","Southern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,,,0,0,,,9,0,0,0,0,,
"Andorra","Europe","Southern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,,,0,16.6,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Female 30-44 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Female 45-59 Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Female 60 or more Rate",,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Homicide by Firearms",,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,
"Andorra","Europe","Southern Europe","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Firearms Rate",,,,,,,,,,,,,,,,,,0,1.2,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Sharp Objects Rate",,,,,,,,,,,,,,,,,,0,0,0,0,1.2,0,0,0,0,,
"Andorra","Europe","Southern Europe","Other Mechanism Rate",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,
"Andorra","Europe","Southern Europe","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,0,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,1,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,0,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,0,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,0,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andorra","Europe","Southern Europe","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Homicide Total Count",,,,,,,,,,,,,,,,,,,,,,1055,1217,,,,,
"Angola","Africa","Middle Africa","Homicide Rate",,,,,,,,,,,,,,,,,,,,,,4.4,4.8,,,,,
"Angola","Africa","Middle Africa","Male Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Angola","Africa","Middle Africa","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Homicide Total Count",0,1,0,1,0,1,0,1,0,0,1,0,2,2,1,0,5,4,1,1,0,0,5,1,4,,,
"Anguilla","Americas","Caribbean","Homicide Rate",0,11.5,0,10.8,0,10.2,0,9.7,0,0,9,0,17.1,16.6,8.1,0,38.8,30.4,7.5,7.4,0,0,35.4,7,27.7,,,
"Anguilla","Americas","Caribbean","Male Homicide Count",,1,,0,,,,,,,1,,,,,,,,1,1,,,,1,,,,
"Anguilla","Americas","Caribbean","Female Homicide Count",,0,,1,,,,,,,0,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male 0-14 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male 15-29 Count",,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,
"Anguilla","Americas","Caribbean","Male 30-44 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male 45-59 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male 60 or more Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Female 0-14 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Female 15-29 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Female 30-44 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Female 45-59 Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Female 60 or more Count",,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Homicide by Firearms",,,,,,,,,,,,,,,,,1,,0,0,,,,1,,,,
"Anguilla","Americas","Caribbean","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,2,,1,1,,,,0,,,,
"Anguilla","Americas","Caribbean","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,0,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,1,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Firearms Rate",,,,,,,,,,,,,,,,,9.7,,0,0,,,,7,,,,
"Anguilla","Americas","Caribbean","Sharp Objects Rate",,,,,,,,,,,,,,,,,19.4,,7.5,7.4,,,,0,,,,
"Anguilla","Americas","Caribbean","Other Mechanism Rate",,,,,,,,,,,,,,,,,0,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,9.7,,0,0,,,,0,,,,
"Anguilla","Americas","Caribbean","Male Homicide by Firearms",,,,,,,,,,,,,,,,,1,,,,,,,1,,,,
"Anguilla","Americas","Caribbean","Female Homicide by Firearms",,,,,,,,,,,,,,,,,0,,,,,,,0,,,,
"Anguilla","Americas","Caribbean","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,2,,1,1,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anguilla","Americas","Caribbean","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide Total Count",1,3,2,4,5,7,3,1,,,5,7,5,5,4,3,11,17,16,16,6,,10,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide Rate",1.5,4.5,2.9,5.7,7,9.5,4,1.3,,,6,8.2,5.8,5.7,4.5,3.4,12.2,18.6,17.3,17.1,6.3,,10.3,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Count",0,1,1,4,4,5,2,1,,,,6,4,,,,,,11,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Count",1,2,1,0,1,2,1,0,,,,1,1,,,,,,5,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Rate",0,3.1,3,11.7,11.5,14,5.5,2.7,,,,15.5,9.2,,,,,,24.8,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Rate",2.9,5.8,2.8,0,2.7,5.3,2.6,0,,,,1.7,2.8,,,,,,10.4,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antigua and Barbuda","Americas","Caribbean","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina","Americas","South America","Homicide Total Count",,,,,,,,,,,,,,,,,,,,,,,,,3227,2837,2625,2279
"Argentina","Americas","South America","Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,7.5,6.5,6,5.1
"Argentina","Americas","South America","Male Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,2800,2450,,1879
"Argentina","Americas","South America","Female Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,427,387,,400
"Argentina","Americas","South America","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,13.3,11.5,,8.7
"Argentina","Americas","South America","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.7,,1.8
"Argentina","Americas","South America","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,62,,53
"Argentina","Americas","South America","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,1211,,894
"Argentina","Americas","South America","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,709,,568
"Argentina","Americas","South America","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,281,,206
"Argentina","Americas","South America","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,187,,158
"Argentina","Americas","South America","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,37,,32
"Argentina","Americas","South America","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,136,,134
"Argentina","Americas","South America","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,93,,100
"Argentina","Americas","South America","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,53,,69
"Argentina","Americas","South America","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,68,,65
"Argentina","Americas","South America","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,0.9
"Argentina","Americas","South America","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,16.9
"Argentina","Americas","South America","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,12.3
"Argentina","Americas","South America","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,6.3
"Argentina","Americas","South America","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,5.6
"Argentina","Americas","South America","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.6
"Argentina","Americas","South America","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,2.6
"Argentina","Americas","South America","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,2,,2.2
"Argentina","Americas","South America","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,2
"Argentina","Americas","South America","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,1.7
"Argentina","Americas","South America","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,1622,,1240
"Argentina","Americas","South America","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,710,,577
"Argentina","Americas","South America","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,275,,344
"Argentina","Americas","South America","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,230,,118
"Argentina","Americas","South America","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,2.8
"Argentina","Americas","South America","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,1.3
"Argentina","Americas","South America","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.8
"Argentina","Americas","South America","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3
"Argentina","Americas","South America","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,1487,,1096
"Argentina","Americas","South America","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,136,,141
"Argentina","Americas","South America","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,618,,481
"Argentina","Americas","South America","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,92,,95
"Argentina","Americas","South America","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,203,,229
"Argentina","Americas","South America","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,72,,114
"Argentina","Americas","South America","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,142,,68
"Argentina","Americas","South America","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,88,,50
"Argentina","Americas","South America","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,7,,5.1
"Argentina","Americas","South America","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.6
